景点名称,景点地址,设施名称,设施类型,设施地址,距离（米）
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),汇通九方连锁宾馆(北京鸟巢店),酒店,安贞西里2区19号楼(地铁10号线北土城站C2口南行约430米),486
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),安贞民宿,酒店,安贞西里四区1号楼1楼,522
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),北京顺康宾馆,酒店,安贞里一区20号楼(安贞医院北门),490
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),丹丹家庭旅馆,酒店,安贞西里1区17号楼,521
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),诚信公寓(北京建安东路店),酒店,安贞西里4区9号楼(安华桥地铁站F口步行490米),558
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),君岚公寓(北辰路分店),酒店,北辰路鼓楼外大街-1号楼安贞小区,495
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),森兰轻奢未来酒店(安贞医院安华桥地铁站店),酒店,安贞西里四区16号楼(安华桥地铁站F口步行300米),646
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),艾瑞克民宿,酒店,安贞西里一区16号楼,408
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),盒马烘焙(北投购物公园店),饭店,安定路5号院北投购物公园B2层,275
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),痴饭不疆就(北投购物公园店),饭店,安定路5号院20号楼地下一层B1-7-2痴饭不疆就北投购物公园店,275
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),兰州拉面烧烤(北投购物公园店),饭店,北投购物公园(安贞门地铁站A西北口步行440米),275
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),Taco Bell 塔可钟(北投购物公园店),饭店,北投购物公园西区-地下一层,276
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),优咕谷,饭店,北投购物公园(北土城地铁站B东北口步行380米),277
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),吞食星空美食街區(北投购物公园店),饭店,北投购物公园西区B1-4吞食星空美食街区,277
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),后院餐厅(北投购物公园店),饭店,安定路5号院北投购物公园B1层,278
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),牛角王烘焙店,饭店,北投购物公园西区B1-10,278
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),磨逗(北投购物公园店),饭店,北投购物公园地下二层盒马鲜生超市内,278
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),肯德基(奥体北路店),饭店,安定路5号院20号楼地下一层(B1-12)号,278
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),羊发发火锅,饭店,冬奥村街与萃园路交叉口东南80米,281
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),轻宴·雅集(北投购物中心店),饭店,安定路5号院20号楼地下一层B1-13、14号,282
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),阿珍阿巴,饭店,安定路5号院北投购物公园B1层,283
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),紫禁下午茶(北投购物公园店),饭店,安定路5号院北投购物公园B1层西区中西门,285
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),城事爱情麻辣烫(北投店),饭店,北投购物公园负一层吞食星空美食街B1-8-2,287
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),喜茶(北京北投购物公园店),饭店,安定路5号院20号楼地下一层B1-15号,288
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),眉舍川菜(北投购物公园店),饭店,安定路5号院20号楼北投购物公园B1-02,289
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),中原铁锅焖面(北投购物公园店),饭店,奥园路与冬奥村南街交叉口西60米,290
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),星巴克(北投购物公园店),饭店,安定路5号院20号楼B1层,296
元大都城垣遗址公园-海棠花溪,北土城东路甲100号元大都遗址公园内(近樱花园西街),拐枣巷很成都(北投购物公园店),饭店,安定路5号院北投购物公园B1层,298
百花园,天坛东路甲1号天坛公园内(西侧),中国医学科学院医药生物技术研究所招待所,酒店,天坛街道天坛西里1号,447
百花园,天坛东路甲1号天坛公园内(西侧),汉庭酒店(北京崇文门天坛北门店),酒店,天坛街道89号,726
百花园,天坛东路甲1号天坛公园内(西侧),维也纳3好酒店(北京天坛珠市口地铁站旗舰店),酒店,天坛路91号,731
百花园,天坛东路甲1号天坛公园内(西侧),北京天坛亚朵轻居酒店,酒店,天坛路85号(桥湾地铁站C东南口步行490米),742
百花园,天坛东路甲1号天坛公园内(西侧),行舍酒店(前门天坛店),酒店,天坛路1号楼西侧(粉厂胡同),800
百花园,天坛东路甲1号天坛公园内(西侧),北京金霖酒店,酒店,珠市口东大街18号(珠市口地铁站C东南口步行310米),958
百花园,天坛东路甲1号天坛公园内(西侧),如家驿居酒店(北京天桥地铁站店),酒店,永定门内大街1号天桥百货商场F2层,897
百花园,天坛东路甲1号天坛公园内(西侧),秋果酒店(北京天安门广场前门店),酒店,天坛街道粉厂胡同17号,865
百花园,天坛东路甲1号天坛公园内(西侧),米家青年酒店(北京珠市口地铁站店),酒店,金鱼池西街6号楼101(桥湾地铁站D西南口步行350米),920
百花园,天坛东路甲1号天坛公园内(西侧),桔子酒店(北京天坛北门店),酒店,西晓市街38号(桥湾地铁站D西南口步行250米),959
百花园,天坛东路甲1号天坛公园内(西侧),锦江之星酒店(北京前门珠市口店),酒店,金鱼池中街西晓市街72号(桥湾地铁站D西南口步行290米),957
百花园,天坛东路甲1号天坛公园内(西侧),北京天坛北门漫心酒店,酒店,西晓市街38号(桥湾地铁站D西南口步行250米),954
百花园,天坛东路甲1号天坛公园内(西侧),北京瑞洁宾舍酒店,酒店,新农街17号(天桥地铁站D西南口步行210米),922
百花园,天坛东路甲1号天坛公园内(西侧),维也纳3好酒店北京天坛珠市口地铁站旗舰店大堂,酒店,天坛路91号维也纳3好酒店(北京天坛珠市口地铁站旗舰店),727
百花园,天坛东路甲1号天坛公园内(西侧),北京金霖酒店公寓,酒店,珠市口东大街18号(珠市口地铁站C东南口步行410米),972
百花园,天坛东路甲1号天坛公园内(西侧),北京金天龙宾馆,酒店,天坛路金鱼池西区5(桥湾地铁站D西南口步行340米),940
百花园,天坛东路甲1号天坛公园内(西侧),北京金元元宾馆,酒店,金鱼池中街金鱼池西区2号楼(近西晓市街),934
百花园,天坛东路甲1号天坛公园内(西侧),预医宾馆,酒店,天坛西里10号院,818
百花园,天坛东路甲1号天坛公园内(西侧),寓见你公寓(精忠街分店),酒店,精忠街北京金霖酒店美华世纪大厦,969
百花园,天坛东路甲1号天坛公园内(西侧),金霖复式公寓天安门店(精忠街分店),酒店,精忠街北京金霖酒店(珠市口地铁站C东南口步行410米),969
百花园,天坛东路甲1号天坛公园内(西侧),天坛福宴,饭店,天坛公园西门,247
百花园,天坛东路甲1号天坛公园内(西侧),天坛拾光,饭店,天坛公园西门内300米(天桥地铁站C东南口步行470米),262
百花园,天坛东路甲1号天坛公园内(西侧),祈谷·天坛味道,饭店,天坛公园回音壁西侧,572
百花园,天坛东路甲1号天坛公园内(西侧),八珍王(北京东城区北平汇市集店),饭店,"天坛街道,天坛路金鱼池中区26幢商业,下沉广场北平汇市集卖场内F1-065,F1-066",706
百花园,天坛东路甲1号天坛公园内(西侧),香宇熟食,饭店,天坛路与金鱼池巷交叉口西100米,713
百花园,天坛东路甲1号天坛公园内(西侧),恭敬李·烤鸭(天坛路店),饭店,天坛路89号1号楼一层东侧6号,720
百花园,天坛东路甲1号天坛公园内(西侧),恭敬李老北京炸酱面(天坛北门店),饭店,天坛路89号万程酒店一楼东侧,721
百花园,天坛东路甲1号天坛公园内(西侧),小胖包子王(天坛店),饭店,天坛路89号万程酒店1层,725
百花园,天坛东路甲1号天坛公园内(西侧),锦馨豆汁(天坛路店),饭店,天坛路87号,727
百花园,天坛东路甲1号天坛公园内(西侧),东来顺饭庄(天坛店),饭店,天坛路91号吉龙宾馆1层,728
百花园,天坛东路甲1号天坛公园内(西侧),便宜坊御膳饭庄(天坛店),饭店,天坛路87号,730
百花园,天坛东路甲1号天坛公园内(西侧),處一都小酒馆,饭店,天坛路与金鱼池巷交叉口西北40米,732
百花园,天坛东路甲1号天坛公园内(西侧),火锅铜器,饭店,天坛路1-13号,739
百花园,天坛东路甲1号天坛公园内(西侧),新炉记北京烤鸭,饭店,天坛路87号金鱼池中区,755
百花园,天坛东路甲1号天坛公园内(西侧),坛北食府(数智大厦店),饭店,数智大厦B1层(桥湾地铁站C东南口步行480米),763
百花园,天坛东路甲1号天坛公园内(西侧),李记·老北京烧饼,饭店,精忠街与天坛路交叉口西北20米,768
百花园,天坛东路甲1号天坛公园内(西侧),关尔咖啡,饭店,粉厂胡同57号,782
百花园,天坛东路甲1号天坛公园内(西侧),石锅烤肉·海鲜小炒(天坛路店),饭店,天坛路113号(珠市口地铁站F东南口步行480米),785
百花园,天坛东路甲1号天坛公园内(西侧),北门烧烤(天坛店),饭店,天坛路113号(中华加油站对面),786
百花园,天坛东路甲1号天坛公园内(西侧),京味家常菜·刀削面,饭店,东市场东街与天坛路交叉口西60米,787
人定湖公园,北京市德胜街道六铺炕街心15号,北京中油宾馆(多店),酒店,六铺炕二巷1号院(德胜门外大街与六铺炕街交汇处西侧),297
人定湖公园,北京市德胜街道六铺炕街心15号,芳华旅馆,酒店,德外大街五路通街甲6号,199
人定湖公园,北京市德胜街道六铺炕街心15号,北京万萃苑快捷商务酒店,酒店,五路通街人定湖西里13号楼(万萃苑烤鸭店西侧),290
人定湖公园,北京市德胜街道六铺炕街心15号,青驿公寓,酒店,六铺炕七四五三机动车检测场南门安德里北街25号楼,151
人定湖公园,北京市德胜街道六铺炕街心15号,汉庭酒店(北京德胜门店),酒店,六铺炕三区9号北楼(近大井胡同),430
人定湖公园,北京市德胜街道六铺炕街心15号,汉庭优佳酒店(北京德胜门店),酒店,六铺炕三区9号,430
人定湖公园,北京市德胜街道六铺炕街心15号,如家商旅酒店(北京德胜门外大街店),酒店,德外大街乙12号院(德外桥往北200米),451
人定湖公园,北京市德胜街道六铺炕街心15号,北京中油宾馆多店大堂,酒店,六铺炕二巷与安德里中街交叉口西120米,283
人定湖公园,北京市德胜街道六铺炕街心15号,汉庭酒店(北京安贞桥西店),酒店,黄寺大街12号,523
人定湖公园,北京市德胜街道六铺炕街心15号,北京德外招待所,酒店,德胜街道德胜门外大街塔院胡同12号院5号楼,390
人定湖公园,北京市德胜街道六铺炕街心15号,北京岦岩酒店(德胜门鼓楼大街地铁站店),酒店,安德路67号院六铺炕三区2号楼,542
人定湖公园,北京市德胜街道六铺炕街心15号,万翠苑宾馆南楼,酒店,塔院胡同与六枝胡同交叉口东140米,310
人定湖公园,北京市德胜街道六铺炕街心15号,北京德胜门华宇假日酒店,酒店,德胜门外大街71号,588
人定湖公园,北京市德胜街道六铺炕街心15号,城家公寓(北京马甸黄寺大街店),酒店,黄寺大街12号院,566
人定湖公园,北京市德胜街道六铺炕街心15号,北京新宇桥宾馆,酒店,教场口街9号院6号,537
人定湖公园,北京市德胜街道六铺炕街心15号,汉庭酒店(北京德胜门店),酒店,六铺炕街与六铺炕二巷交叉口西100米,403
人定湖公园,北京市德胜街道六铺炕街心15号,IU酒店(北京安贞医院黄寺大街店),酒店,黄寺大街21号院1号楼,641
人定湖公园,北京市德胜街道六铺炕街心15号,北京蓉驿致家酒店,酒店,安德里北街甲21号(安德里北街地铁站D西南口步行310米),589
人定湖公园,北京市德胜街道六铺炕街心15号,汉庭优佳酒店北京德胜门店大堂,酒店,汉庭优佳酒店(北京德胜门店),425
